state,year,value
Bihar,2021-22,64110677.0
Bihar,2022-23,75681254.0
Bihar,2023-24,85087853.0
Bihar,2024-25,96202133.0
Chandigarh,2017-18,3408417.0
Chandigarh,2018-19,3733457.0
Chandigarh,2019-20,4052718.0
Chandigarh,2020-21,3688834.0
Chandigarh,2021-22,4292823.0
Chandigarh,2022-23,5172853.0
Chandigarh,2023-24,5834066.0
Chandigarh,2024-25,
Chhattisgarh,2017-18,25973833.0
Chhattisgarh,2018-19,30110605.0
Chhattisgarh,2019-20,32497528.0
Chhattisgarh,2020-21,33603012.0
Chhattisgarh,2021-22,39072550.0
Chhattisgarh,2022-23,43369508.0
Chhattisgarh,2023-24,48159927.0
Chhattisgarh,2024-25,53325523.0
Delhi,2017-18,58689972.0
Delhi,2018-19,64783905.0
Delhi,2019-20,70436877.0
Delhi,2020-21,66689937.0
Delhi,2021-22,76640092.0
Delhi,2022-23,88523337.0
Delhi,2023-24,98827846.0
Delhi,2024-25,108075513.0
Goa,2017-18,6145532.0
Goa,2018-19,6442227.0
Goa,2019-20,6785472.0
Goa,2020-21,6825970.0
Goa,2021-22,7327802.0
Goa,2022-23,8567864.0
Goa,2023-24,9728886.0
Goa,2024-25,
Gujarat,2017-18,117283889.0
Gujarat,2018-19,131343422.0
Gujarat,2019-20,144015116.0
Gujarat,2020-21,143834928.0
Gujarat,2021-22,169298947.0
Gujarat,2022-23,191417665.0
Gujarat,2023-24,
Gujarat,2024-25,
Haryana,2017-18,54524020.0
Haryana,2018-19,62384826.0
Haryana,2019-20,65700978.0
Haryana,2020-21,64104188.0
Haryana,2021-22,76813062.0
Haryana,2022-23,86719902.0
Haryana,2023-24,95993406.0
Haryana,2024-25,106652512.0
Himachal Pradesh,2017-18,12659911.0
Himachal Pradesh,2018-19,13898402.0
Himachal Pradesh,2019-20,14904167.0
Himachal Pradesh,2020-21,14308453.0
Himachal Pradesh,2021-22,15920876.0
Himachal Pradesh,2022-23,17984013.0
Himachal Pradesh,2023-24,19666467.0
Himachal Pradesh,2024-25,21339469.0
Jammu & Kashmir*,2017-18,12955569.0
Jammu & Kashmir*,2018-19,14945500.0
Jammu & Kashmir*,2019-20,15382733.0
Jammu & Kashmir*,2020-21,15465261.0
Jammu & Kashmir*,2021-22,17626985.0
Jammu & Kashmir*,2022-23,19643498.0
Jammu & Kashmir*,2023-24,21682635.0
Jammu & Kashmir*,2024-25,23880460.0
Jharkhand,2017-18,24239281.0
Jharkhand,2018-19,27882369.0
Jharkhand,2019-20,28319596.0
Jharkhand,2020-21,27519645.0
Jharkhand,2021-22,34851145.0
Jharkhand,2022-23,38061113.0
Jharkhand,2023-24,42540576.0
Jharkhand,2024-25,47169408.0
Karnataka,2017-18,119917182.0
Karnataka,2018-19,133871884.0
