state,year,value
Jammu & Kashmir,2023,56.6
Jammu & Kashmir,2024,59.5
Jammu & Kashmir,2025,60.6
Ladakh,2015,
Ladakh,2016,
Ladakh,2017,
Ladakh,2018,
Ladakh,2019,
Ladakh,2020,36.6
Ladakh,2021,35.4
Ladakh,2022,36.9
Ladakh,2023,41.6
Ladakh,2024,45.0
Ladakh,2025,44.2
Punjab,2015,76.8
Punjab,2016,71.7
Punjab,2017,71.2
Punjab,2018,68.3
Punjab,2019,62.2
Punjab,2020,59.4
Punjab,2021,57.4
Punjab,2022,56.5
Punjab,2023,56.2
Punjab,2024,60.9
Punjab,2025,61.3
Rajasthan,2015,90.1
Rajasthan,2016,76.3
Rajasthan,2017,71.6
Rajasthan,2018,80.7
Rajasthan,2019,85.8
Rajasthan,2020,83.9
Rajasthan,2021,81.9
Rajasthan,2022,83.4
Rajasthan,2023,86.6
Rajasthan,2024,91.8
Rajasthan,2025,94.2
Arunachal Pradesh,2015,29.1
Arunachal Pradesh,2016,29.1
Arunachal Pradesh,2017,25.1
Arunachal Pradesh,2018,30.3
Arunachal Pradesh,2019,23.2
Arunachal Pradesh,2020,25.3
Arunachal Pradesh,2021,30.2
Arunachal Pradesh,2022,25.1
Arunachal Pradesh,2023,28.2
Arunachal Pradesh,2024,31.1
Arunachal Pradesh,2025,32.2
Assam,2015,37.2
Assam,2016,43.4
Assam,2017,42.1
Assam,2018,44.0
Assam,2019,45.8
Assam,2020,44.4
Assam,2021,48.1
Assam,2022,50.7
Assam,2023,54.2
Assam,2024,60.6
Assam,2025,66.0
Manipur,2015,34.5
Manipur,2016,42.3
Manipur,2017,39.7
Manipur,2018,45.1
Manipur,2019,49.8
Manipur,2020,59.1
Manipur,2021,60.1
Manipur,2022,66.3
Manipur,2023,76.2
Manipur,2024,77.5
Manipur,2025,79.7
Meghalaya,2015,26.9
Meghalaya,2016,25.2
Meghalaya,2017,26.3
Meghalaya,2018,30.8
Meghalaya,2019,31.0
Meghalaya,2020,35.5
Meghalaya,2021,37.9
Meghalaya,2022,32.3
Meghalaya,2023,38.0
Meghalaya,2024,41.6
Meghalaya,2025,40.7
Mizoram,2015,39.9
Mizoram,2016,41.7
Mizoram,2017,37.8
Mizoram,2018,38.2
Mizoram,2019,41.5
Mizoram,2020,36.8
Mizoram,2021,42.2
Mizoram,2022,45.7
Mizoram,2023,47.4
Mizoram,2024,51.1
Mizoram,2025,51.8
Nagaland,2015,34.1
Nagaland,2016,34.7
Nagaland,2017,33.1
Nagaland,2018,34.8
Nagaland,2019,35.7
Nagaland,2020,37.9
Nagaland,2021,57.3
Nagaland,2022,43.8
Nagaland,2023,50.1
Nagaland,2024,52.8
Nagaland,2025,53.5
Tripura,2015,34.0
Tripura,2016,35.9
Tripura,2017,36.5
Tripura,2018,41.4
Tripura,2019,42.1
Tripura,2020,42.8
Tripura,2021,42.6
Tripura,2022,43.3
Tripura,2023,42.6
Tripura,2024,46.9
Tripura,2025,45.4
Andaman & Nicobar Islands,2015,39.3
Andaman & Nicobar Islands,2016,43.6
Andaman & Nicobar Islands,2017,42.4
Andaman & Nicobar Islands,2018,42.7
Andaman & Nicobar Islands,2019,42.1
Andaman & Nicobar Islands,2020,44.1
Andaman & Nicobar Islands,2021,46.5
Andaman & Nicobar Islands,2022,51.1
Andaman & Nicobar Islands,2023,52.0
Andaman & Nicobar Islands,2024,53.3
Andaman & Nicobar Islands,2025,52.5
Bihar,2015,34.3
Bihar,2016,34.5
Bihar,2017,32.0
Bihar,2018,34.0
Bihar,2019,35.4
Bihar,2020,37.2
Bihar,2021,41.2
Bihar,2022,44.2
Bihar,2023,48.5
Bihar,2024,52.8
Bihar,2025,53.5
Jharkhand,2015,30.6
Jharkhand,2016,30.7
Jharkhand,2017,29.1
Jharkhand,2018,30.6
Jharkhand,2019,28.9
Jharkhand,2020,30.4
Jharkhand,2021,31.5
Jharkhand,2022,32.6
Jharkhand,2023,36.0
Jharkhand,2024,38.9
Jharkhand,2025,41.1
Odisha,2015,43.9
Odisha,2016,43.3
Odisha,2017,40.5
Odisha,2018,40.5
Odisha,2019,41.2
Odisha,2020,42.2
Odisha,2021,42.9
Odisha,2022,43.5
Odisha,2023,46.7
Odisha,2024,51.0
Odisha,2025,51.0
Sikkim,2015,37.0
Sikkim,2016,35.2
Sikkim,2017,31.6
Sikkim,2018,29.7
Sikkim,2019,30.3
Sikkim,2020,31.7
Sikkim,2021,36.3
Sikkim,2022,41.8
Sikkim,2023,43.4
Sikkim,2024,44.6
Sikkim,2025,43.8
West Bengal,2015,60.3
West Bengal,2016,57.3
West Bengal,2017,52.5
West Bengal,2018,53.8
West Bengal,2019,51.8
West Bengal,2020,51.8
West Bengal,2021,49.2
West Bengal,2022,49.0
West Bengal,2023,50.7
West Bengal,2024,52.6
West Bengal,2025,54.3
Chhattisgarh,2015,63.4
Chhattisgarh,2016,66.3
Chhattisgarh,2017,65.0
Chhattisgarh,2018,65.9
Chhattisgarh,2019,66.2
Chhattisgarh,2020,65.2
Chhattisgarh,2021,66.8
Chhattisgarh,2022,70.0
Chhattisgarh,2023,76.4
Chhattisgarh,2024,79.3
Chhattisgarh,2025,83.2
Madhya Pradesh,2015,57.6
Madhya Pradesh,2016,63.5
Madhya Pradesh,2017,63.4
Madhya Pradesh,2018,67.7
Madhya Pradesh,2019,71.0
Madhya Pradesh,2020,72.1
Madhya Pradesh,2021,70.7
Madhya Pradesh,2022,70.4
Madhya Pradesh,2023,75.2
Madhya Pradesh,2024,79.2
Madhya Pradesh,2025,81.7
Uttarakhand,2015,35.2
Uttarakhand,2016,35.8
Uttarakhand,2017,35.3
Uttarakhand,2018,37.8
Uttarakhand,2019,38.7
Uttarakhand,2020,37.8
Uttarakhand,2021,36.7
Uttarakhand,2022,37.5
Uttarakhand,2023,38.5
Uttarakhand,2024,42.5
Uttarakhand,2025,43.5
Uttar Pradesh,2015,48.9
Uttar Pradesh,2016,49.6
Uttar Pradesh,2017,43.0
Uttar Pradesh,2018,43.9
Uttar Pradesh,2019,45.2
Uttar Pradesh,2020,44.3
Uttar Pradesh,2021,44.2
Uttar Pradesh,2022,46.4
