state,year,value
Dadra & Nagar Haveli,2016,1134.0
Dadra & Nagar Haveli,2017,1187.0
Dadra & Nagar Haveli,2018,1187.0
Dadra & Nagar Haveli,2019,1133.0
Dadra & Nagar Haveli,2020,1161.0
Daman & Diu,2013,190.0
Daman & Diu,2014,507.0
Daman & Diu,2015,522.0
Daman & Diu,2016,496.0
Daman & Diu,2017,426.0
Daman & Diu,2018,366.0
Daman & Diu,2019,274.0
Daman & Diu,2020,251.0
Delhi,2013,31995.0
Delhi,2014,31996.0
Delhi,2015,32067.0
Delhi,2016,17625.0
Delhi,2017,17882.0
Delhi,2018,17596.0
Delhi,2019,16170.0
Delhi,2020,17786.0
Goa,2013,11598.0
Goa,2014,13267.0
Goa,2015,14624.0
Goa,2016,16063.0
Goa,2017,16659.0
Goa,2018,18607.0
Goa,2019,18697.0
Goa,2020,18972.0
Gujarat,2013,165640.0
Gujarat,2014,179063.0
Gujarat,2015,182287.0
Gujarat,2016,179144.0
Gujarat,2017,180927.0
Gujarat,2018,201742.0
Gujarat,2019,249373.0
Gujarat,2020,260627.0
Haryana,2013,42476.0
Haryana,2014,42685.0
Haryana,2015,46287.0
Haryana,2016,48482.0
Haryana,2017,81386.0
Haryana,2018,50021.0
Haryana,2019,50292.0
Haryana,2020,53738.0
Himachal Pradesh,2013,53223.0
Himachal Pradesh,2014,54388.0
Himachal Pradesh,2015,55593.0
Himachal Pradesh,2016,55759.0
Himachal Pradesh,2017,62812.0
Himachal Pradesh,2018,61899.0
Himachal Pradesh,2019,73230.0
Himachal Pradesh,2020,68116.0
Jammu & Kashmir,2013,44597.0
Jammu & Kashmir,2014,39107.0
Jammu & Kashmir,2015,39096.0
Jammu & Kashmir,2016,49716.0
Jammu & Kashmir,2017,63386.0
Jammu & Kashmir,2018,108677.0
Jammu & Kashmir,2019,120034.0
Jammu & Kashmir,2020,118791.0
Jharkhand,2013,37064.0
Jharkhand,2014,41258.0
Jharkhand,2015,42705.0
Jharkhand,2016,66786.0
Jharkhand,2017,69871.0
Jharkhand,2018,79062.0
Jharkhand,2019,81245.0
Jharkhand,2020,83962.0
Karnataka,2013,305448.0
Karnataka,2014,313184.0
Karnataka,2015,321808.0
Karnataka,2016,345515.0
Karnataka,2017,361041.0
Karnataka,2018,354505.0
Karnataka,2019,358300.0
Karnataka,2020,369687.0
Kerala,2013,185030.0
Kerala,2014,193460.0
Kerala,2015,194854.0
Kerala,2016,200808.0
Kerala,2017,240562.0
Kerala,2018,257085.0
Kerala,2019,259932.0
Kerala,2020,258375.0
Lakshadweep,2013,207.0
Lakshadweep,2014,208.0
Lakshadweep,2015,214.0
Lakshadweep,2016,209.0
Lakshadweep,2017,212.0
Lakshadweep,2018,224.0
Lakshadweep,2019,232.0
Lakshadweep,2020,223.0
Madhya Pradesh,2013,228816.0
Madhya Pradesh,2014,279996.0
Madhya Pradesh,2015,288931.0
Madhya Pradesh,2016,289940.0
Madhya Pradesh,2017,342654.0
Madhya Pradesh,2018,363972.0
Madhya Pradesh,2019,365045.0
Madhya Pradesh,2020,369271.0
Maharashtra,2013,589625.0
Maharashtra,2014,608690.0
Maharashtra,2015,608140.0
