state,year,value
Puducherry,2012,71.5
Puducherry,2013,83.3
Puducherry,2014,77.9
Tamil Nadu,2004,93.1
Tamil Nadu,2005,101.2
Tamil Nadu,2006,110.5
Tamil Nadu,2007,114.5
Tamil Nadu,2008,114.7
Tamil Nadu,2009,108.1
Tamil Nadu,2010,113.8
Tamil Nadu,2011,115.1
Tamil Nadu,2012,116.9
Tamil Nadu,2013,123.3
Tamil Nadu,2014,121.8
Telangana,2004,
Telangana,2005,
Telangana,2006,
Telangana,2007,
Telangana,2008,
Telangana,2009,
Telangana,2010,
Telangana,2011,
Telangana,2012,
Telangana,2013,
Telangana,2014,
Chandigarh,2015,105.9
Chandigarh,2016,97.8
Chandigarh,2017,100.7
Chandigarh,2018,112.5
Chandigarh,2019,111.4
Chandigarh,2020,108.5
Chandigarh,2021,96.1
Chandigarh,2022,89.7
Chandigarh,2023,75.6
Chandigarh,2024,72.8
Chandigarh,2025,71.9
Delhi,2015,102.6
Delhi,2016,100.4
Delhi,2017,88.3
Delhi,2018,94.1
Delhi,2019,107.4
Delhi,2020,110.2
Delhi,2021,93.9
Delhi,2022,93.2
Delhi,2023,90.2
Delhi,2024,90.5
Delhi,2025,91.8
Haryana,2015,75.8
Haryana,2016,69.9
Haryana,2017,59.1
Haryana,2018,58.6
Haryana,2019,61.1
Haryana,2020,54.8
Haryana,2021,53.4
Haryana,2022,54.9
Haryana,2023,58.5
Haryana,2024,66.6
Haryana,2025,68.4
Himachal Pradesh,2015,35.3
Himachal Pradesh,2016,32.9
Himachal Pradesh,2017,29.7
Himachal Pradesh,2018,31.1
Himachal Pradesh,2019,30.8
Himachal Pradesh,2020,30.2
Himachal Pradesh,2021,30.9
Himachal Pradesh,2022,32.0
Himachal Pradesh,2023,33.2
Himachal Pradesh,2024,35.7
Himachal Pradesh,2025,37.8
Jammu & Kashmir,2015,42.2
Jammu & Kashmir,2016,44.2
Jammu & Kashmir,2017,39.8
Jammu & Kashmir,2018,42.9
Jammu & Kashmir,2019,45.5
Jammu & Kashmir,2020,45.8
Jammu & Kashmir,2021,48.5
Jammu & Kashmir,2022,51.5
Jammu & Kashmir,2023,55.6
Jammu & Kashmir,2024,58.4
Jammu & Kashmir,2025,56.9
Ladakh,2015,
Ladakh,2016,
Ladakh,2017,
Ladakh,2018,
Ladakh,2019,
Ladakh,2020,36.1
Ladakh,2021,34.9
Ladakh,2022,36.2
Ladakh,2023,40.4
Ladakh,2024,43.6
Ladakh,2025,43.3
Punjab,2015,75.1
Punjab,2016,69.8
Punjab,2017,69.0
Punjab,2018,63.5
Punjab,2019,60.3
Punjab,2020,57.1
Punjab,2021,55.0
Punjab,2022,54.2
Punjab,2023,53.7
Punjab,2024,58.3
Punjab,2025,58.5
Rajasthan,2015,86.2
Rajasthan,2016,72.4
Rajasthan,2017,67.8
Rajasthan,2018,76.6
Rajasthan,2019,81.4
Rajasthan,2020,79.6
Rajasthan,2021,77.9
Rajasthan,2022,79.0
Rajasthan,2023,81.6
Rajasthan,2024,86.7
Rajasthan,2025,88.6
Arunachal Pradesh,2015,26.8
Arunachal Pradesh,2016,29.0
Arunachal Pradesh,2017,24.0
Arunachal Pradesh,2018,25.0
Arunachal Pradesh,2019,23.0
Arunachal Pradesh,2020,24.9
Arunachal Pradesh,2021,25.2
Arunachal Pradesh,2022,24.5
Arunachal Pradesh,2023,27.3
Arunachal Pradesh,2024,29.9
Arunachal Pradesh,2025,31.0
Assam,2015,36.7
Assam,2016,42.2
Assam,2017,40.3
Assam,2018,42.6
Assam,2019,44.3
Assam,2020,43.0
Assam,2021,46.7
Assam,2022,48.9
Assam,2023,52.0
Assam,2024,58.0
Assam,2025,62.7
Manipur,2015,34.0
Manipur,2016,41.1
Manipur,2017,38.7
Manipur,2018,44.6
Manipur,2019,49.4
Manipur,2020,57.2
Manipur,2021,57.7
Manipur,2022,60.2
Manipur,2023,72.5
Manipur,2024,74.0
Manipur,2025,76.6
Meghalaya,2015,25.9
Meghalaya,2016,24.8
Meghalaya,2017,25.9
Meghalaya,2018,27.2
Meghalaya,2019,26.9
Meghalaya,2020,35.3
Meghalaya,2021,37.6
Meghalaya,2022,32.0
Meghalaya,2023,37.5
Meghalaya,2024,41.1
Meghalaya,2025,40.3
Mizoram,2015,37.8
Mizoram,2016,40.1
Mizoram,2017,36.4
Mizoram,2018,35.8
Mizoram,2019,36.8
Mizoram,2020,36.1
Mizoram,2021,42.0
Mizoram,2022,45.4
Mizoram,2023,47.1
Mizoram,2024,50.8
Mizoram,2025,51.5
Nagaland,2015,32.7
Nagaland,2016,34.1
Nagaland,2017,31.5
Nagaland,2018,34.7
Nagaland,2019,35.4
Nagaland,2020,37.5
Nagaland,2021,43.2
Nagaland,2022,43.0
Nagaland,2023,49.0
Nagaland,2024,51.5
Nagaland,2025,52.1
Tripura,2015,33.7
Tripura,2016,35.3
Tripura,2017,35.9
Tripura,2018,40.7
Tripura,2019,41.7
Tripura,2020,42.5
Tripura,2021,42.1
Tripura,2022,41.9
Tripura,2023,41.5
Tripura,2024,44.3
Tripura,2025,43.2
Andaman & Nicobar Islands,2015,40.1
Andaman & Nicobar Islands,2016,44.2
Andaman & Nicobar Islands,2017,38.5
Andaman & Nicobar Islands,2018,39.4
Andaman & Nicobar Islands,2019,41.9
Andaman & Nicobar Islands,2020,41.0
Andaman & Nicobar Islands,2021,46.3
Andaman & Nicobar Islands,2022,46.5
Andaman & Nicobar Islands,2023,51.6
Andaman & Nicobar Islands,2024,53.1
Andaman & Nicobar Islands,2025,52.2
Bihar,2015,33.6
Bihar,2016,33.4
Bihar,2017,30.9
Bihar,2018,32.2
Bihar,2019,34.7
Bihar,2020,36.1
Bihar,2021,40.1
Bihar,2022,42.5
Bihar,2023,46.2
Bihar,2024,50.5
Bihar,2025,51.4
Jharkhand,2015,29.6
Jharkhand,2016,29.6
Jharkhand,2017,27.1
Jharkhand,2018,27.7
Jharkhand,2019,27.7
Jharkhand,2020,28.5
Jharkhand,2021,29.8
Jharkhand,2022,30.9
Jharkhand,2023,34.2
Jharkhand,2024,37.1
Jharkhand,2025,39.3
Odisha,2015,41.9
Odisha,2016,40.8
Odisha,2017,38.1
Odisha,2018,37.6
Odisha,2019,38.7
Odisha,2020,39.5
Odisha,2021,39.5
Odisha,2022,40.8
Odisha,2023,44.0
Odisha,2024,48.1
Odisha,2025,48.1
Sikkim,2015,25.6
Sikkim,2016,28.0
Sikkim,2017,27.4
Sikkim,2018,26.6
Sikkim,2019,28.4
Sikkim,2020,31.2
Sikkim,2021,35.8
Sikkim,2022,39.3
Sikkim,2023,42.8
Sikkim,2024,44.2
Sikkim,2025,43.4
West Bengal,2015,57.8
West Bengal,2016,55.1
West Bengal,2017,50.3
West Bengal,2018,51.1
West Bengal,2019,49.5
West Bengal,2020,49.3
West Bengal,2021,46.5
West Bengal,2022,46.4
West Bengal,2023,47.7
West Bengal,2024,49.5
West Bengal,2025,51.6
Chhattisgarh,2015,61.6
Chhattisgarh,2016,63.5
Chhattisgarh,2017,62.4
Chhattisgarh,2018,63.2
Chhattisgarh,2019,63.3
Chhattisgarh,2020,62.4
Chhattisgarh,2021,62.7
Chhattisgarh,2022,66.4
Chhattisgarh,2023,72.5
Chhattisgarh,2024,76.0
Chhattisgarh,2025,79.5
Madhya Pradesh,2015,54.8
Madhya Pradesh,2016,61.2
Madhya Pradesh,2017,60.9
Madhya Pradesh,2018,65.1
Madhya Pradesh,2019,67.9
Madhya Pradesh,2020,69.2
Madhya Pradesh,2021,67.9
Madhya Pradesh,2022,67.5
Madhya Pradesh,2023,71.8
Madhya Pradesh,2024,75.8
Madhya Pradesh,2025,78.3
Uttarakhand,2015,34.5
Uttarakhand,2016,34.9
Uttarakhand,2017,34.3
Uttarakhand,2018,36.4
Uttarakhand,2019,37.6
Uttarakhand,2020,36.5
Uttarakhand,2021,35.3
Uttarakhand,2022,35.7
Uttarakhand,2023,36.4
Uttarakhand,2024,40.4
Uttarakhand,2025,41.5
Uttar Pradesh,2015,45.4
Uttar Pradesh,2016,44.6
Uttar Pradesh,2017,40.0
Uttar Pradesh,2018,41.2
Uttar Pradesh,2019,42.7
Uttar Pradesh,2020,41.5
Uttar Pradesh,2021,41.5
Uttar Pradesh,2022,43.9
Uttar Pradesh,2023,46.0
Uttar Pradesh,2024,49.9
Uttar Pradesh,2025,50.9
Dadra & Nagar Haveli*,2015,35.3
Dadra & Nagar Haveli*,2016,35.8
Dadra & Nagar Haveli*,2017,36.5
Dadra & Nagar Haveli*,2018,43.5
Dadra & Nagar Haveli*,2019,56.1
Dadra & Nagar Haveli*,2020,44.7
Dadra & Nagar Haveli*,2021,35.3
Dadra & Nagar Haveli*,2022,35.7
Dadra & Nagar Haveli*,2023,38.1
Dadra & Nagar Haveli*,2024,44.1
Dadra & Nagar Haveli*,2025,44.9
Daman & Diu,2015,24.3
Daman & Diu,2016,22.9
Daman & Diu,2017,23.5
Daman & Diu,2018,27.5
Daman & Diu,2019,26.6
Daman & Diu,2020,
Daman & Diu,2021,
Daman & Diu,2022,
Daman & Diu,2023,
Daman & Diu,2024,
Goa,2015,26.7
Goa,2016,27.1
